id,artist_id,artist_name,genres,energy,instrumentalness,liveness,loudness,speechiness,valence,danceability,acousticness,tempo
23nQaCPwwIT4AV9jn6kUbg,0M4dswQMgupUdoLt5YJVoV,DAOKOÃ—å²¡æ‘é–å¹¸,//,0.988,0.00000928,0.142,-2.055,0.116,0.81,0.672,0.0254,128.029
7fwWB6u2BAVKdrTudi5MZt,undefined,undefined,undefined,0.65,0.00114,0.512,-5.712,0.26,0.736,0.68,0.687,104.961
4vbJFkIF8TFCOwqZRI5C2Q,3c96G4d2lUOxhomM2mby5S,Bushido,/deep german hip hop/german hip hop/,0.587,0,0.096,-5.365,0.0813,0.215,0.796,0.0132,93.014
6WAsWy1VPdHUFL3weDbCIR,2pHk4wAmL7ofTAuvCIUWtv,RomÃ©o Elvis,/belgian hip hop/french hip hop/,0.446,0.0000164,0.377,-11.583,0.314,0.598,0.859,0.536,100.058
1Rf9L6mEdRCshE5ul1W2BQ,undefined,undefined,undefined,0.731,0.0000245,0.123,-9.581,0.0334,0.761,0.61,0.162,165.858
1mH6tZC6iXIHPI6EixCwxw,7823Dim2TzjiQQ9wRQxyi9,Wizzard,/glam rock/,0.914,0.000014,0.444,-6.43,0.0515,0.528,0.383,0.00422,139.955
1rdH5fBweoMY9TxYjlGh3c,3dTx0MCeatvtqmdV7vYecG,Saxx in the City,/indonesian jazz/,0.63,0.00533,0.348,-4.466,0.0494,0.732,0.725,0.0656,114.996
4xs1uoAjiWAEecX9yKGSF6,undefined,undefined,undefined,0.727,0,0.0707,-4.617,0.175,0.654,0.709,0.265,79.032
4EbULzyWMuFx94aoIY1MlJ,undefined,undefined,undefined,0.41,0,0.0821,-8.996,0.46,0.241,0.577,0.188,140.006
70Wsfvr0gJmTzHPSnJyJJE,2H3EMYFS69dhMmrX9JTkZp,Apollo LTD,//,0.822,0.0000706,0.0914,-4.968,0.034,0.858,0.612,0.000353,130.054
2ZN1EnypRwsD38EoFRwmu9,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,/pop/pop rap/rap/trap music/,0.581,0.000013,0.106,-5.833,0.0828,0.359,0.73,0.0295,137.98
6jsYYkKafk1FN8UFujUGY6,3sQYZrIBmLAuNc7tsLtkka,ROLLÃ€N,/deep dutch hip hop/dutch hip hop/,0.567,0.000757,0.123,-5.405,0.0907,0.504,0.897,0.149,141.913
4q8PHoRsPUB52LFylX8Ulz,undefined,undefined,undefined,0.741,0,0.29,-4.989,0.0339,0.534,0.645,0.0323,123.07
18zIfBQi4akd3aiTMlvYEY,0ip5ivJzpy0v4DWVVKxc4D,C AllStar,/c-pop/cantopop/,0.444,0,0.0774,-6.88,0.0376,0.413,0.679,0.679,121.834
0bDPnxYnYFO0wMaMnvTwup,0gOdu2BvlfycjQlrtk0CQv,La Sonora De Tommy Rey,/andean/chilean rock/nueva cancion/,0.821,0.00000364,0.495,-4.855,0.0328,0.89,0.575,0.64,105.032
7DsX5K72fewVGb47qj7Tbg,2wY79sveU1sp5g7SokKOiI,Sam Smith,/pop/,0.377,0.00000196,0.0864,-9.372,0.0484,0.168,0.386,0.317,172.618
5XUKXVeq7m2PA53mmYccBC,3ktAhWMnoYiz6UpBEKfv5i,Kikki Danielsson,/dansband/danspunk/europop/swedish folk pop/swedish idol pop/swedish pop/,0.777,0,0.346,-4.346,0.027,0.657,0.59,0.28,92.069
4uoumbAMEMaKdtiv763jKz,undefined,undefined,undefined,0.648,0.0000152,0.0427,-6.398,0.0626,0.589,0.667,0.0235,95.031
5B03nSG8pLE48jh7kmasuL,undefined,undefined,undefined,0.887,0.828,0.294,-5.961,0.0334,0.472,0.579,0.0476,126.041
0u0TlASkQWH2bGIZRu0HLh,26AHtbjWKiwYzsoGoUZq53,Pentatonix,/a cappella/,0.371,0.079,0.334,-10.24,0.0335,0.482,0.412,0.115,149.876
7Ia31U8KP7gxSk9y2t2FvH,5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,/german hip hop/,0.612,0,0.0952,-8.486,0.129,0.282,0.803,0.198,127.992
29gzL5AuR0UB4CRfk9iCt3,4laQz4PaKeh2Hu6QL6evVD,Tribalistas,/bossa nova/mpb/samba/,0.455,0.00409,0.0738,-13.277,0.0703,0.539,0.454,0.731,106.403
5XeSiH1cHcz1Lqzxj4qk5P,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,/dance pop/latin/latin pop/mexican pop/pop/pop quebecois/tropical/,0.815,0,0.0679,-3.851,0.0904,0.637,0.681,0.0338,91.006
09G86BPwwrdDoFBBmOo3z1,undefined,undefined,undefined,0.686,0.779,0.124,-8.332,0.0723,0.587,0.368,0.702,181.017
7LRmY1B3Z2N5gXHXFJ5n2a,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,/canadian pop/dance pop/pop/post-teen pop/,0.903,0,0.372,-5.241,0.0617,0.482,0.575,0.337,149.942
0yWTj7svBMM02NdKajK1cy,49Z1AvGeUaBSanPaOmplK6,AndrÃ©s Cepeda,/colombian pop/cumbia/latin/latin pop/merengue/reggaeton/vallenato/,0.59,0,0.122,-9.052,0.0466,0.904,0.541,0.199,169.886
0u92eTUAU47ZOOSIFocBHL,undefined,undefined,undefined,0.199,0.000432,0.113,-12.295,0.0339,0.0749,0.229,0.892,79.328
2pXySkZUGu0rdLH1bAvSLS,0Dvx6p8JDyzeOPGmaCIH1L,RAF Camora,/german hip hop/,0.754,0.000189,0.138,-6.479,0.157,0.487,0.748,0.358,119.989
3wLDmMARCQWo5qKVRhfR2v,7kaq0LysuRSgBZSorlZ7Vj,Yida Huang,/mandopop/,0.314,0,0.167,-10.776,0.0381,0.239,0.347,0.818,126.497
0Gux2yTMWYOlcBUNjGJu5p,undefined,undefined,undefined,0.431,0.0000703,0.164,-7.282,0.486,0.107,0.595,0.0101,125.2
54z9JnhmtlKqHnWgJ3GvVv,6aRDrPyjIVSpEBkYwKeArd,BenedictÃ©,//,0.773,0,0.0614,-4.595,0.0402,0.728,0.782,0.0837,146.025
7p5hiut8iWUpKVKQYgVfD9,45cn3uxPoAJziGsZHckNeF,Michal Hruza,/classic czech pop/czech folk/czech pop/czech rock/slovak pop/,0.58,0.00000276,0.136,-9.516,0.0308,0.512,0.66,0.00906,122.991
55tbrlg7fwWIKJUxm2BBt1,undefined,undefined,undefined,0.596,0,0.124,-5.879,0.384,0.335,0.665,0.0535,91.915
4Y7nAGTGPq8jikscC0jIHy,undefined,undefined,undefined,0.884,0.00000676,0.154,-4.941,0.0398,0.781,0.532,0.148,128.074
1pCNUXYpoEzI4eA38NgHcz,5f5z4wggh1hbr6Dg0BnoCe,Armando Hernandez,/cumbia/porro/,0.709,0.000491,0.0474,-7.295,0.172,0.852,0.773,0.302,106.623
0VEYvjI9G62xGIH97QM9cD,4MpjObZ0TOvh8E0C9tqwqA,Damiron,//,0.432,0.000253,0.0874,-12.954,0.0521,0.847,0.684,0.55,123.268
4YNQ0tPWIV8lXFA2FpkY1f,0MjMlJw6pfcaeDeVbhQgLC,Musta Barbaari,/finnish hip hop/,0.613,0,0.0674,-7.563,0.18,0.892,0.899,0.018,126.01
6B7op3kK1kFQp4Ck1UZtK5,undefined,undefined,undefined,0.718,0,0.403,-4.095,0.0978,0.551,0.607,0.032,101.821
6ZJh9aWWT8dQK6xHfgxwey,undefined,undefined,undefined,0.185,0.0059,0.07,-14.487,0.0306,0.0956,0.358,0.842,98.771
3EMDvnVpQd9RZJvKSpOhUm,3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,/latin/latin hip hop/reggaeton/reggaeton flow/trap latino/tropical/,0.529,0,0.0782,-6.785,0.0893,0.177,0.64,0.372,128.101
236RkCUAucOj7QXfeVWOfA,0i5iO6icb7kxg48thi9gBM,Manuel Medrano,/colombian pop/latin pop/reggaeton/,0.377,0.00000645,0.123,-9.65,0.121,0.465,0.695,0.798,169.884
1ScQoCrLBWZpWUakzwvXc7,7sgdV8Ka9ILeZdzSqjzItk,D-Double,/deep dutch hip hop/dutch hip hop/,0.748,0,0.0587,-5.541,0.454,0.683,0.699,0.216,79.273
7jd3HUqESk12Qiwceb7kKf,6jJ0s89eD6GaHleKKya26X,Katy Perry,/dance pop/pop/post-teen pop/,0.569,0.00000101,0.104,-6.669,0.0596,0.374,0.632,0.0323,80.983
048uWGSGTnQhaZFjTCVPZX,undefined,undefined,undefined,0.636,0.00768,0.138,-7.383,0.227,0.623,0.868,0.0787,115.008
4hTwwkiZMS2CXuTIjulwet,2f0ffZ1gPxazVKo0TossWj,Natalia Nykiel,/polish pop/,0.695,0.0000565,0.0693,-5.576,0.0362,0.379,0.734,0.0176,125.029
22jt9jlU1xiNTxe1wFbOYH,4dwd5pUVuNVBvymNGls5dg,Nerea RodrÃ­guez,//,0.751,0,0.165,-5.313,0.0371,0.424,0.697,0.0818,116.981
0nPoJ5DEcQ6drjUpCRVzeY,3TLGNOdp1UWYMnV5XG9HkR,MalÃº,/latin arena pop/latin pop/spanish pop/spanish pop rock/,0.642,0,0.119,-3.576,0.0325,0.291,0.518,0.329,139.835
2ePoa78m64US4yQ5zj19iD,undefined,undefined,undefined,0.949,0.12,0.13,-3.807,0.0868,0.389,0.694,0.00252,150.033
6KzeSLDKK4DuFUHy3l9vqv,0vjeBgTzYTwmYoVySJzXGD,Virlan Garcia,/regional mexican/regional mexican pop/,0.401,0,0.123,-5.48,0.0469,0.74,0.586,0.776,143.842
5BgnPaqCgFkm1W17NvVZiQ,3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,/folk-pop/neo mellow/,0.504,0,0.358,-6.989,0.0275,0.434,0.438,0.229,83.839
5s2ydrmJOiPeZGx4S4X8Aw,1yR65psqiazQpeM79CcGh8,MarÃ­lia MendonÃ§a,/sertanejo/,0.619,0,0.138,-6.258,0.0382,0.299,0.564,0.751,96.08
5XVO2yXESFgE9og4IwrILf,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,/big room/dutch house/edm/electro house/pop/progressive electro house/tropical house/,0.581,0.00000159,0.196,-7.555,0.117,0.171,0.477,0.454,110.049
2gZy1KFFKUgw3IbRNhZEz3,0jnsk9HBra6NMjO2oANoPY,Flo Rida,/dance pop/edm/pop/pop rap/,0.814,0.00298,0.058,-4.533,0.0488,0.503,0.72,0.0208,91.99
23TxRN09aR1RB0G0tFoT0b,undefined,undefined,undefined,0.837,0,0.0879,-3.598,0.0387,0.558,0.514,0.123,143.893
0Tt81ZbYRH0Aj04CJBRYWK,03WNJB1zKyqW8DimkHP4Bg,NODE,/danish hip hop/deep danish pop/,0.565,0.0000913,0.112,-8.07,0.058,0.48,0.808,0.115,111.939
6LUaidcmZGIXczdMtMbfZ9,0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,/dance pop/j-idol/k-pop/,0.878,0.0000142,0.316,-2.867,0.0469,0.52,0.593,0.199,97.993
5EZxIvwVrnBxwHWl69rgK5,4uyqaioPEdClDxU6zvYlAZ,Pablo LÃ³pez,/spanish pop/,0.813,0,0.0779,-5.175,0.0298,0.383,0.525,0.286,138
0WIjc4e1mGuyB1lsozr9Bi,7lNFzeAXmSIKexINNgO6bu,Yuzu,/anime/j-pop/japanese r&b/,0.93,0,0.0641,-2.479,0.0449,0.794,0.557,0.021,120.154
3bC1ahPIYt1btJzSSEyyrF,0jnsk9HBra6NMjO2oANoPY,Flo Rida,/dance pop/edm/pop/pop rap/,0.937,0,0.29,-5.746,0.0453,0.739,0.747,0.0208,103.976
3S2kxneiC4nGxEWGs1S2D5,4lAjitjrUJgjJgEVj2CwFc,SpongeBOZZ,/deep german hip hop/german hip hop/,0.957,0,0.256,-3.134,0.194,0.564,0.616,0.0435,78.013
2iasazTj8ZwsNMBBWpp3vq,0vEYOFlkqy2FUy1UOF7RiV,Chiquito Team Band,/tropical/,0.931,0.0000924,0.127,-4.031,0.038,0.941,0.632,0.704,94.819
1xWkmg9faCFP3Yi9gJZ3fv,undefined,undefined,undefined,0.661,0,0.0936,-4.417,0.0327,0.652,0.673,0.0256,120.353
1x74lJfXZ2OFVTC85pmv6R,undefined,undefined,undefined,0.274,0.00414,0.116,-12.188,0.0271,0.0847,0.345,0.773,85.9
2fQMaGxSCKFNFuEBfaB0Ki,3LujD0iQ9jRbSCMA39CGfO,Separ,/slovak hip hop/,0.756,0,0.238,-4.77,0.3,0.434,0.707,0.0372,180.056
6EN6YYxT2Cv88XJotvuCQW,6XZYAWJLL8UIbxAqjKj3cg,SOHN,/chamber pop/indie r&b/indietronica/vapor soul/,0.15,0.288,0.116,-12.7,0.032,0.172,0.338,0.914,101.94
18Om2WhO0dlFHKqcMcpxxA,762310PdDnwsDxAQxzQkfX,Depeche Mode,/dance rock/new romantic/new wave/permanent wave/synthpop/,0.834,0.45,0.128,-9.622,0.0654,0.11,0.431,0.0158,196.011
5MkK6rLvNnycbYXW9OyMjn,4Kbxm7oCQujaslLxf9q7k2,SKY-HI,/j-rap/,0.845,0,0.134,-4.372,0.0515,0.69,0.756,0.116,113.014
6sRxtweYxiRtivxucnfbTF,6a3WaWgxrVmNIvaiTCI0Kk,Artigeardit,/danish hip hop/deep danish pop/,0.561,0.0148,0.188,-7.377,0.303,0.294,0.574,0.0969,133.596
4vDtKkObsUu99tLELuSLH8,0jdNdfi4vAuVi7a6cPDFBM,Lazza,/italian hip hop/,0.542,0.0000299,0.149,-11.08,0.25,0.429,0.668,0.0205,109.003
1psVIk6EFS429ReFPC3d9n,1KXTegXtnCPKXjRaX1llcD,Sagopa Kajmer,/turkish hip hop/turkish rock/,0.529,0,0.0486,-9.803,0.318,0.821,0.72,0.0901,170.047
1wrVttFLu4aDkPrazGxNNM,2iK8weavvfS2xJCmzNzNE5,J-AX,/italian arena pop/italian hip hop/italian pop/,0.794,0,0.111,-6.517,0.0763,0.162,0.669,0.00631,101.981
4iI47U5z5rcNZjoe0cWpv7,undefined,undefined,undefined,0.336,0,0.0735,-7.08,0.0315,0.195,0.287,0.845,171.484
1Ccux8hyJlF2HcGtgBrrHC,undefined,undefined,undefined,0.337,0.000263,0.101,-11.424,0.0331,0.205,0.606,0.935,132.869
2C7Yzl61H8BE3EbK2Qk1sM,2E5rkwWAKphgpurncaoAyn,Nikke Ankara,/finnish dance pop/finnish hip hop/finnish pop/iskelma/,0.663,0,0.237,-5.157,0.0649,0.489,0.68,0.329,111.983
4q9zQ8wm3J2O8fzrV18XwP,5snNHNlYT2UrtZo5HCJkiw,Epik High,/dance pop/k-hop/k-indie/k-pop/korean pop/,0.865,0,0.0456,-4.957,0.103,0.761,0.729,0.561,92.982
7AAcQMV6Uw3YXt9TTx4b6r,3bUA5ltyxKcuYe5G2U0GA4,Querbeat,/german rock/karneval/,0.832,0,0.285,-5.144,0.029,0.718,0.632,0.00742,139.948
6uE9SHkGFAvAyXZdIOgXBV,7k73EtZwoPs516ZxE72KsO,ONE OK ROCK,/j-pop/j-rock/visual kei/,0.952,0.000103,0.29,-3.777,0.0785,0.324,0.569,0.0141,110.01
5J7iGuzi7Nj8SGvt0TAVzK,5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,/dance pop/hip hop/hip pop/pop/pop rap/r&b/rap/urban contemporary/,0.807,0.718,0.28,-6.475,0.114,0.727,0.73,0.179,114.715
0rFOs9paloAvEtzwDX1Kmc,undefined,undefined,undefined,0.491,0,0.11,-6.544,0.042,0.24,0.664,0.594,127.97
4DsPdStdXWO8BeYVHWMD16,undefined,undefined,undefined,0.864,0,0.185,-5.323,0.0519,0.443,0.794,0.263,100.973
7zBWkG85C66txgrUWvrTcV,1I74GELlem5XmPTKYIdb3i,Renne Dang,//,0.665,0.00747,0.273,-7.402,0.053,0.253,0.811,0.0113,128.04
2h0dUQJbnKhsLHeva69nCB,4H9VA7rBX71lDkmODcb5u3,å¼µèŠ¸äº¬,/mandopop/,0.466,0,0.0651,-6.473,0.0284,0.358,0.424,0.189,135.769
6VJ2Z7OHjHA5xfEDqzUr6j,undefined,undefined,undefined,0.731,0,0.0554,-4.371,0.0663,0.639,0.611,0.368,96.002
37OolTFwtxwjQps8kYOl8a,3u2Sz4K3PFfalhDU0vSHT3,Eva Weel Skram,/classic norwegian pop/norwegian indie/norwegian pop/,0.723,0.0000232,0.216,-6.818,0.0373,0.156,0.479,0.0345,100.006
3GpH5Vdf5AOjkkf9Uo7kvd,6INEFmHKLhMIJAQzHUBAMd,Lijpe,/deep dutch hip hop/dutch hip hop/,0.831,0.0000125,0.0573,-6.504,0.322,0.623,0.885,0.0575,125.015
0ZJecVwpRY2TKi3j2kkwXR,undefined,undefined,undefined,0.557,0,0.102,-6.585,0.0314,0.544,0.637,0.681,143.945
5170kU4YsdyhYNkfYCkrtT,0As48EfATspJdsce0p923Q,Stella Huang,//,0.208,0,0.236,-11.562,0.0327,0.273,0.517,0.891,112.491
4RKUNioFU3LRS067L70qp3,undefined,undefined,undefined,0.467,0.0000209,0.149,-9.484,0.0737,0.622,0.644,0.822,80.501
4r8lRYnoOGdEi6YyI5OC1o,6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,/boy band/dance pop/europop/pop/,0.928,0.00104,0.0845,-4.806,0.0516,0.879,0.614,0.0408,172.656
727Ya71RqL4oMkSLly18sA,undefined,undefined,undefined,0.342,0,0.0952,-11.189,0.327,0.114,0.852,0.0566,121.073
285HeuLxsngjFn4GGegGNm,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,/dance pop/edm/pop/,0.73,0,0.325,-4.091,0.151,0.525,0.596,0.24,85.979
6X3YCswCQzX1gGZ5ji8P9x,06HL4z0CvFAxyc27GXpf02,Taylor Swift,/dance pop/pop/post-teen pop/,0.469,0,0.169,-8.792,0.0533,0.0851,0.719,0.0329,120.085
21Bpd01jqHURDZmwrNO5As,376pcuw4IgWBMOUwCr8kIm,Tanya Chua,/c-pop/mandopop/singaporean pop/,0.262,0.00000708,0.0933,-9.881,0.0314,0.341,0.365,0.955,106.989
0A2pcQ1Pa9eXooQqJ0JaCG,6INEFmHKLhMIJAQzHUBAMd,Lijpe,/deep dutch hip hop/dutch hip hop/,0.49,0,0.073,-9.057,0.352,0.474,0.533,0.763,180.212
5vVMRQKYVfkPlpPMDE0kZH,undefined,undefined,undefined,0.732,0.00732,0.132,-6.413,0.0593,0.852,0.762,0.628,106.729
48PZHzN6WDRH5Dz4pGV0Y3,37ioGUZGhKk7VjWIocx8kM,DTF,/french hip hop/trap francais/,0.792,0,0.135,-5.443,0.224,0.545,0.648,0.207,129.056
0zqmCAx4rhIkKXFzKaVscd,3QKm0ZXXUBD9Gc3PUo2mor,Han Suji,//,0.463,0.119,0.145,-5.94,0.029,0.218,0.298,0.965,147.198
3ZiRKBhwdgakfj1HBoBsNP,77Vg1RZI6CKddyaheTLYmb,æŽå¾·ç­ ,//,0.18,0,0.0817,-14.022,0.0463,0.155,0.353,0.887,77.863
6KOSiCJ8jfUjBUb9uPHjHe,11AjDtiirBrkm8CABDKTGi,Nicol,//,0.467,0,0.11,-7.933,0.0377,0.437,0.587,0.595,75.917
3dNodglI565xRmYgDDoysV,1sPg5EHuQXTMElpZ4iUgXe,ANAVITÃ“RIA,/portuguese pop/,0.269,0,0.117,-9.882,0.0367,0.366,0.751,0.819,122.004
0oqZnZRnOO2VWi1D1XCbT0,7An4yvF7hDYDolN4m5zKBp,Soda Stereo,/argentine rock/latin alternative/latin rock/rock en espanol/,0.666,0.0466,0.148,-7.387,0.0299,0.388,0.551,0.00496,96.964
66pK7thQ0yw1xlqw8AQSlw,329e4yvIujISKGKz1BZZbO,Farruko,/latin/latin hip hop/reggaeton/trap latino/tropical/,0.562,0,0.118,-6.142,0.248,0.204,0.837,0.221,139.931
2IjgKCbrk8CtqmsOC5DhVd,20sxb77xiYeusSH8cVdatc,Meek Mill,/hip hop/pop/pop rap/rap/southern hip hop/trap music/,0.715,0,0.144,-4.393,0.301,0.535,0.861,0.00227,148.971
0LLIEbZqaReMBdtZyqFBKj,0l8RtvcBMjeOqfgRSVo2d6,Grupo 5,/peruvian rock/tropical/,0.851,0,0.0733,-4.298,0.0385,0.852,0.734,0.199,104.011
3hvJERqugsd0TnolrYpuGd,undefined,undefined,undefined,0.441,0.698,0.0865,-10.246,0.032,0.41,0.624,0.0847,156.168
0IBMGFOkDcEIBLoI6x2B3T,462yq5vpZnO172v3nK9ibv,Paluch,/polish hip hop/polish pop/,0.663,0,0.231,-5.971,0.139,0.0719,0.81,0.178,131.088
6WZoHMuScFjrX3P8qg2h8R,1jBRkb7eFQidisH9N0GzSy,Oskari Ruohonen,//,0.693,0,0.0908,-6.3,0.0733,0.318,0.556,0.0433,88.815
1CireMJYXN8Rw4u1HG5GFZ,2p1fiYHYiXz9qi0JJyxBzN,Skepta,/grime/hip hop/rap/,0.723,0,0.483,-4.956,0.314,0.807,0.575,0.1,107.039
7Fl3wSxRqBljyQH8dJSz9c,2cy1zPcrFcXAJTP0APWewL,Gente De Zona,/latin/latin hip hop/latin pop/pop/reggaeton/tropical/,0.929,0,0.359,-4.956,0.053,0.586,0.717,0.233,94.995
3jLJRMmwwAJCgx4XoIH4LN,1xSSjJrKTO2ZNPU81uLtmI,Bliss n Eso,/australian hip hop/pop rap/,0.73,0,0.201,-4.334,0.0452,0.297,0.702,0.185,124.925
0HMBMzZ3cJURraTa7nO9dQ,undefined,undefined,undefined,0.126,0.00839,0.132,-21.916,0.0563,0.038,0.48,0.964,110.688
2vzBZ87UkwvkIycWEWFrYp,4cSYNpczcvTUpnPMFDLsIc,Tungevaag & Raaban,/dance pop/deep pop edm/edm/norwegian pop/tropical house/,0.738,0,0.0995,-7.085,0.137,0.488,0.535,0.146,75.874
2lE6CIzmQvcF7Mo3z4k9cr,0bdfiayQAKewqEvaU6rXCv,MÃ˜,/pop/tropical house/,0.796,0.00935,0.54,-6.029,0.0575,0.461,0.741,0.00379,115.971
5RIQiEf0vov4OyFmJPUAeX,undefined,undefined,undefined,0.888,0.725,0.272,-3.35,0.0583,0.126,0.779,0.000627,122.995
7kv7zBjMtVf0eIJle2VZxn,59hLmB5DrdihCYtNeFeW1U,Glen Campbell,/adult standards/brill building pop/bubblegum pop/christmas/folk/folk rock/mellow gold/nashville sound/soft rock/traditional country/,0.813,0.0232,0.583,-8.89,0.0315,0.85,0.697,0.0989,95.301
5c5a2Ptu8eyIpljhQHjIqk,undefined,undefined,undefined,0.914,0,0.601,-5.631,0.111,0.922,0.635,0.0597,156.014
2YBKZDLTHfoqe7IUEe2z6n,0FYCcpBLjjMMnse9jIRbu3,Dengarkan Dia,//,0.307,0.0000105,0.0844,-10.683,0.0289,0.41,0.702,0.686,111.987
0T3vq52coKx0csg7VO1HOC,undefined,undefined,undefined,0.712,0.0002,0.0804,-5.609,0.0532,0.534,0.687,0.00226,124.009
1aUF83Zjjy9Z2cXWA10DHP,55mdlQp6zN8zdyIYB9DDQj,JVG,/finnish dance pop/finnish hip hop/finnish pop/,0.762,0,0.129,-5.069,0.0803,0.505,0.808,0.0904,101.922
3tQZiwKZL6xduOGDOpkfZ4,undefined,undefined,undefined,0.379,0.0000367,0.133,-11.845,0.032,0.469,0.548,0.773,130.397
0pDXY7Z38zb0YC2uh2JQcI,3OYM3jjPVR60kOqmamRRgk,Prinz Pi,/german hip hop/german pop/,0.867,0,0.31,-4.751,0.1,0.436,0.679,0.229,82.003
0HAxxVEr28mftsgSs4Omid,22HVxZPA6UhBp8wahxDA6I,France Gall,/cabaret/chanson/french pop/ye ye/,0.685,0.0000594,0.185,-5.324,0.0296,0.542,0.8,0.00929,108.404
3SGWp9fJCzgK0WcpcKSQdy,3zrUX1hQrUB9aXcOiyQLmN,Stanaj,/post-teen pop/,0.631,0,0.222,-7.968,0.231,0.342,0.746,0.218,104.047
0cNH1IsjBVRdeDcpwHAfve,6MDME20pz9RveH9rEXvrOM,Clean Bandit,/dance pop/edm/pop/post-teen pop/tropical house/uk funky/,0.734,0.0000319,0.102,-6.788,0.031,0.622,0.642,0.1,123.972
0hFJbq9BugegnbxberNRHQ,1sfTnI5Dc27tbXW1nIh0M1,Annet CharitonovÃ¡,//,0.618,0,0.0793,-9.058,0.201,0.719,0.768,0.258,109.793
43fLuTrEakzRYNZRG4AipG,6c4sUNBgdonFJz8Kx2VsGz,Madcon,/dance pop/norwegian hip hop/norwegian pop/pop rap/,0.699,0,0.204,-7.041,0.243,0.765,0.78,0.207,136.133
3RlvIvpWVeXdaV7GfaHNJY,5ZZqIQ25HQmufjjf2trwFO,Cheek,/finnish dance pop/finnish hip hop/finnish pop/iskelma/,0.933,0,0.325,-4.793,0.123,0.501,0.85,0.0154,114.009
7lGKEWMXVWWTt3X71Bv44I,undefined,undefined,undefined,0.673,0.000316,0.203,-6.134,0.0469,0.255,0.598,0.177,117.02
3Q06XfNgOjBQAyPV4GbYaR,2zd9YxlsQvA5mkZ1NarYVQ,Miriam Bryant,/swedish folk pop/swedish idol pop/swedish pop/,0.636,0.00000641,0.0641,-6.215,0.0642,0.709,0.694,0.0441,151.96
067QpM2xLhK24hTiovC3Zo,5TYxZTjIPqKM8K8NuP9woO,C. Tangana,/trap latino/,0.748,0.0000176,0.0692,-4.551,0.129,0.473,0.838,0.231,101.001
3R0FDwQSXOiO5gaOZFxKZ5,5B4kCOhcqTywB9YwXPfFtJ,Weird Genius,//,0.857,0,0.0989,-1.183,0.0385,0.417,0.529,0.246,150.143
7xmaCmiSOCtQ6nFENK22br,undefined,undefined,undefined,0.714,0,0.128,-6.067,0.0839,0.492,0.729,0.0483,127.965
4kloZeUMhzOQu5F5bBJVHS,5LqDX9Ip9ScCnen8Zbg5c7,Profeetat,/finnish dance pop/finnish hip hop/,0.583,0,0.182,-7.641,0.181,0.773,0.79,0.0161,105.025
7cuKDIg98JYdnfZQCZOdVt,7ypOZKaKGrCf3V6pOuaXiM,Alexander Oscar,/deep danish pop/,0.734,0,0.468,-5.796,0.107,0.527,0.689,0.0971,104.892
5pE3TtlyXVnDsrV2faaoy4,5X4LWwbUFNzPkEas04uU82,DVBBS,/big room/deep big room/edm/electro house/pop/progressive electro house/tropical house/,0.755,0,0.297,-4.352,0.0649,0.54,0.79,0.03,97.955
3vmLQXO1B4nvCgpPTHWWWM,0J1gUosYaFbrSG6FkbE4c7,Haqiem Rusli,/malaysian pop/,0.693,0,0.14,-7.34,0.0915,0.78,0.735,0.115,119.926
0S6hgXHAcjSm8YS4RGLWLq,1wFoE1RwBMWoWkXcFrCgsx,Josylvio,/deep dutch hip hop/dutch hip hop/,0.718,0,0.114,-6.014,0.322,0.43,0.583,0.441,78.973
3lJA6dGqvaKtVxqHbTtQiQ,0TnOYISbd1XYRBk9myaseg,Pitbull,/dance pop/latin/pop/pop rap/,0.832,0,0.358,-5.603,0.269,0.632,0.696,0.279,115.067
5aasUgkPxYhqKcxmNLotmH,32mTrXKr7W8Tg4hH4S2Do1,Anne Grete Preus,/classic norwegian pop/norwegian pop/,0.558,0.00000177,0.436,-6.791,0.0273,0.353,0.314,0.0298,76.975
1PWgKDgvFZzXZNhLxrN6J3,5DdhWWd83hbrWLXIVx129X,Poetek,/chinese hip hop/,0.796,0,0.141,-2.719,0.0585,0.195,0.625,0.00913,148.09
1SkeK7yhwSkCUkbAG9604j,3pjq2pDV9RR6VY55wBjVnp,Dardan,/albanian hip hop/deep german hip hop/german hip hop/,0.622,0.00000263,0.246,-6.996,0.118,0.506,0.801,0.352,114.014
7fsU8FY3WwcxOqA5Cc1rYI,2OTfhbxhBO1u1bAuCy6ouu,Deen Burbigo,/french hip hop/trap francais/,0.623,0,0.117,-8.305,0.476,0.273,0.455,0.397,183.52
0IDcDD5CapUNkDw9snR8N9,3D0rwfKngK6Rr80niHDLP7,Denz,/deep swedish hip hop/swedish hip hop/,0.655,0,0.174,-8.235,0.2,0.317,0.688,0.328,149.934
